Customer_Index,Clusters,Recommended_Products,Similarity_Score
1114,2,"Meat, Sweets, Fish",0.544733043192343
1115,3,"Wines, Meat, Gold",0.767995834859231
1116,1,"Wines, Meat, Fish",0.7127569795307364
1117,0,"Sweets, Fruits",0.5799945772745232
1118,0,"Fish, Sweets, Gold",0.7525928892574121
1119,3,No uplift product,0.29924776229715544
1120,3,"Wines, Gold, Fish",0.7918060040688878
1121,0,"Meat, Sweets, Gold",0.8181269188977274
1122,1,"Wines, Meat, Gold",0.6442899454076966
1123,3,"Fish, Sweets",0.44442603285765964
1124,2,"Wines, Meat, Gold",0.6593961338217038
1125,1,"Gold, Wines, Fruits",0.7595119026279625
1126,1,"Wines, Meat, Fish",0.7353330041152069
1127,1,"Meat, Fish, Sweets",0.5106156418604423
1128,0,"Meat, Wines, Fish",0.7231465829646967
1129,1,"Gold, Fish, Fruits",0.7278946127533823
1130,1,"Fish, Sweets",0.7575425089230754
1131,2,"Wines, Gold, Fish",0.5451777661236196
1132,3,"Fish, Sweets, Fruits",0.3601941878581531
1133,1,"Wines, Meat, Fish",0.8355355394559427
1134,0,"Meat, Sweets, Gold",0.5656363166292819
1135,2,Gold,0.6679867248297748
1136,1,"Wines, Meat, Gold",0.6336606622250955
1137,0,"Fish, Fruits",0.8349677115344577
1138,3,"Gold, Fish",0.40918554937120555
1139,3,"Wines, Meat, Gold",0.7497115727332452
1140,3,No uplift product,0.42602206519551267
1141,0,"Wines, Meat, Gold",0.6188979845133267
1142,0,"Gold, Sweets",0.7243367980478365
1143,2,"Wines, Sweets",0.666182228495298
1144,3,Meat,0.4923939846474238
1145,2,"Wines, Gold, Fish",0.5451777661236196
1146,2,"Meat, Wines, Gold",0.3824355474770922
1147,0,"Wines, Fish, Sweets",0.6742099619538613
1148,3,"Meat, Gold, Fish",0.6294568778143218
1149,2,"Meat, Wines, Gold",0.5451921931586801
1150,3,"Wines, Meat, Gold",0.4783375034107337
1151,3,"Wines, Gold",0.820174674116446
1152,0,"Meat, Wines, Fish",0.7145112179424726
1153,0,"Wines, Meat, Fruits",0.8330086441459068
1154,1,"Wines, Meat, Gold",0.6627391332191739
1155,1,"Wines, Meat, Gold",0.6250430668067308
1156,0,"Gold, Fish",0.6960006725842737
1157,3,"Fish, Sweets",0.6488594535254218
1158,1,"Wines, Meat, Fish",0.765339553880907
1159,3,"Gold, Meat, Fruits",0.5645586240662656
1160,3,"Wines, Meat, Gold",0.8237164943702293
1161,2,"Wines, Meat, Gold",0.218905020736833
1162,3,"Wines, Meat, Fish",0.7002410636873176
1163,0,Fish,0.8543347499600843
1164,2,"Wines, Meat, Gold",0.48549668727529527
1165,3,"Gold, Sweets, Fish",0.5184108174890911
1166,2,"Meat, Gold, Fish",0.5303233128123402
1167,3,"Wines, Meat",0.6374564033909077
1168,1,"Wines, Gold, Meat",0.7849979994759534
1169,1,"Wines, Meat, Gold",0.7865076308086608
1170,3,"Wines, Meat, Gold",0.8599992306508474
1171,2,"Meat, Gold, Fish",0.4897732891348403
1172,3,"Gold, Fruits, Sweets",0.5791023477600172
1173,3,"Wines, Meat, Fish",0.7090602234989106
1174,0,No uplift product,0.8588467323389348
1175,2,"Meat, Fruits, Gold",0.6629245008972865
1176,3,"Wines, Meat, Fruits",0.37530786037088837
1177,3,"Gold, Wines",0.34477321880412154
1178,3,"Wines, Fruits, Fish",0.9224356063242558
1179,2,"Meat, Sweets, Fish",0.6165428958943052
1180,3,"Wines, Meat",0.4151535228837382
1181,2,"Gold, Meat, Sweets",0.266579372704971
1182,0,"Meat, Fish, Fruits",0.6918576779076678
1183,0,"Meat, Wines, Gold",0.43767494380702915
1184,3,Wines,0.7232233208306966
1185,2,"Wines, Meat",0.6458468110337254
1186,3,"Fish, Gold, Fruits",0.6256950886332134
1187,1,"Wines, Meat, Fish",0.8227548207861688
1188,0,"Wines, Gold, Sweets",0.6970376054465295
1189,2,"Meat, Gold, Fish",0.5496296811515842
1190,0,"Fish, Gold",0.8200215250611829
1191,1,"Wines, Meat, Gold",0.6668588996942781
1192,3,"Wines, Meat, Fish",0.814172852064846
1193,3,"Meat, Fish, Wines",0.6734288824456421
1194,3,"Meat, Fish, Fruits",0.45058295003833365
1195,2,"Wines, Meat, Gold",0.3259258885933405
1196,2,Sweets,0.6485822939937247
1197,0,"Fish, Sweets, Gold",0.7942156050426409
1198,3,Fish,0.6510952484453085
1199,3,"Wines, Fish",0.7300607508517755
1200,2,"Wines, Meat, Gold",0.24046973583124936
1201,3,"Meat, Gold, Fish",0.7671741047730737
1202,0,"Fruits, Sweets, Gold",0.7778596759318928
1203,1,"Fish, Fruits, Sweets",0.46719632477544376
1204,1,"Wines, Meat, Fish",0.6843845541037554
1205,1,"Wines, Meat, Gold",0.870453846204027
1206,0,"Meat, Wines, Fish",0.6710983810249611
1207,3,"Wines, Meat, Fish",0.8274206801671173
1208,3,"Wines, Meat, Gold",0.790893606548683
1209,2,"Gold, Sweets, Fruits",0.5908983290253503
1210,0,"Meat, Fish, Sweets",0.4458607668638384
1211,1,"Wines, Meat, Fish",0.7694363830933264
1212,3,"Meat, Fish, Fruits",0.3414138373637318
1213,3,"Wines, Meat, Gold",0.9240441104242896
1214,3,"Gold, Sweets",0.6752482808954725
1215,1,"Gold, Meat, Wines",0.7979482176204697
1216,1,"Meat, Wines, Gold",0.4061866745467511
1217,1,"Wines, Gold, Fish",0.8474942043392251
1218,1,"Wines, Meat, Fish",0.8129830906193294
1219,2,"Wines, Gold, Fruits",0.25072678504404877
1220,3,"Meat, Gold, Fish",0.5557372735368259
1221,0,"Fruits, Meat, Sweets",0.814913182809614
1222,1,"Wines, Gold, Meat",0.8628919305328675
1223,3,"Gold, Fish, Sweets",0.7740434470423437
1224,1,"Wines, Meat, Gold",0.7920320484361243
1225,3,"Wines, Meat, Gold",0.8315468706995004
1226,0,"Meat, Wines, Fish",0.5199377224443835
1227,0,"Wines, Meat, Sweets",0.5470158512606906
1228,1,No uplift product,0.4830373022407665
1229,1,"Wines, Meat, Gold",0.41069996820074384
1230,1,"Wines, Meat, Fish",0.6986514981007648
1231,3,"Wines, Meat, Gold",0.8374763270364032
1232,1,"Wines, Meat, Gold",0.8655747327931627
1233,2,"Gold, Meat, Sweets",0.5881552544333923
1234,0,"Fish, Sweets, Fruits",0.7732010244539314
1235,2,"Gold, Fish, Fruits",0.7633694733991951
1236,2,Gold,0.7279224487876598
1237,2,"Wines, Fish, Fruits",0.31902193601899653
1238,2,"Meat, Fish, Sweets",0.5331891973135181
1239,3,"Fruits, Fish",0.5760377829102666
1240,2,"Wines, Meat, Sweets",0.4040096409795788
1241,2,"Wines, Meat, Gold",0.30367650089035597
1242,3,"Wines, Meat, Gold",0.8455731450247047
1243,0,Fruits,0.8493643902051462
1244,3,"Wines, Meat, Fruits",0.7724869684597253
1245,0,"Fish, Fruits, Sweets",0.7363880103757432
1246,0,"Meat, Gold, Fruits",0.837302233605901
1247,3,"Wines, Meat, Gold",0.9226908852332251
1248,3,"Wines, Meat, Fish",0.7291449252962414
1249,0,"Gold, Meat",0.8486023320882066
1250,2,"Wines, Fish, Meat",0.6143779267932621
1251,1,"Meat, Wines, Fish",0.7160714667682889
1252,3,"Gold, Fish, Fruits",0.5599981735039804
1253,0,"Fish, Sweets, Fruits",0.7261953071191835
1254,0,"Meat, Sweets, Fish",0.47345200431863826
1255,2,"Wines, Gold, Fruits",0.4857055232724653
1256,1,Fish,0.5302121568919143
1257,2,"Meat, Wines, Fish",0.5548920618784007
1258,1,"Wines, Gold, Fruits",0.7173975364459471
1259,2,"Meat, Fish, Sweets",0.6616258682857817
1260,1,"Wines, Meat, Gold",0.7934899712370342
1261,3,"Wines, Gold, Fruits",0.8395802624399624
1262,0,"Meat, Fruits, Fish",0.6784148592810324
1263,3,"Sweets, Fish",0.4239421874078611
1264,0,Sweets,0.7737183404672474
1265,0,"Meat, Fruits",0.6458376132399593
1266,3,"Wines, Gold, Meat",0.8298693455993162
1267,1,No uplift product,0.03706104719862412
1268,1,Wines,0.06142612432914981
1269,1,"Wines, Gold, Fish",0.8216519093397404
1270,2,"Meat, Gold, Wines",0.36540116153627
1271,3,"Wines, Meat, Fruits",0.7478453682364523
1272,0,Sweets,0.849715083390009
1273,0,"Wines, Meat, Fish",0.5925477802812251
1274,1,"Wines, Meat, Gold",0.6093386222307047
1275,1,"Wines, Meat, Gold",0.8364097255634164
1276,1,"Gold, Wines, Fish",0.627426773909572
1277,3,"Wines, Meat, Gold",0.7388881644625958
1278,3,"Wines, Meat, Gold",0.7671325239399749
1279,3,"Wines, Fruits",0.47259452077166264
1280,1,"Wines, Meat, Gold",0.8073145554031409
1281,2,"Meat, Fruits, Sweets",0.8129818257787644
1282,0,Wines,0.7907083387280298
1283,3,"Wines, Meat, Sweets",0.6289200794032582
1284,3,"Wines, Meat, Gold",0.17910177693775017
1285,0,"Fruits, Sweets",0.82920457746834
1286,1,"Wines, Meat, Gold",0.6503275483400542
1287,3,Fish,0.5970190554123611
1288,0,"Meat, Wines, Gold",0.7972624681975186
1289,2,"Sweets, Fish, Fruits",0.7669385862946247
1290,3,No uplift product,0.5798464408337954
1291,0,"Meat, Gold, Fish",0.7289596311330941
1292,0,"Meat, Fish, Sweets",0.4545103048546902
1293,2,"Meat, Sweets",0.8389726613509143
1294,2,"Wines, Gold, Fish",0.4382243388851447
1295,0,"Sweets, Wines, Fruits",0.7375292560481038
1296,3,Gold,0.5453371691195473
1297,2,"Wines, Gold, Fish",0.39341583644439404
1298,1,Gold,0.33542702085913956
1299,3,"Wines, Meat, Gold",0.7912864734524443
1300,2,"Wines, Meat, Sweets",0.34320304639871657
1301,3,"Wines, Gold, Meat",0.7890842244976293
1302,3,"Wines, Meat, Sweets",0.9003608872864338
1303,1,"Meat, Wines, Fish",0.7370824374132119
1304,0,Fish,0.8610403340239138
1305,2,"Wines, Meat, Fruits",0.3653063337457243
1306,2,Wines,0.5796660595771219
1307,1,"Sweets, Fish",0.26967314227491096
1308,1,"Wines, Gold, Meat",0.7144839752182345
1309,2,"Fruits, Fish, Sweets",0.7700228241957336
1310,1,"Wines, Gold, Fish",0.6313793635227576
1311,1,"Sweets, Fish, Fruits",0.7644074172930287
1312,1,"Fish, Sweets",0.4333493319706319
1313,0,"Wines, Fruits",0.7162619702692058
1314,1,"Wines, Meat, Fish",0.7265796079459255
1315,3,"Wines, Gold",0.5308747917176072
1316,2,No uplift product,0.6289229192986024
1317,0,Meat,0.812469223427485
1318,2,"Wines, Fish, Fruits",0.19741516447755547
1319,3,Wines,0.31981768176829456
1320,0,"Wines, Meat, Gold",0.8155902745088601
1321,1,"Fish, Fruits, Gold",0.5941147974288663
1322,1,"Wines, Meat, Gold",0.41289460176850695
1323,1,No uplift product,0.526345422409894
1324,3,"Meat, Fruits, Fish",0.45530001756197896
1325,2,"Wines, Meat, Fish",0.30939403922071473
1326,2,"Meat, Fish, Gold",0.5385283642962699
1327,1,"Meat, Fruits, Wines",0.6543691450883385
1328,1,"Wines, Meat, Gold",0.8297972492603548
1329,1,"Wines, Meat",0.7205179210973707
1330,3,"Wines, Meat, Gold",0.5651640651170942
1331,1,Gold,0.1455627191018672
1332,2,"Meat, Fish, Gold",0.6278752615971466
1333,0,"Meat, Sweets, Gold",0.8181269188977274
1334,0,"Fish, Gold, Sweets",0.7722984643777389
1335,0,"Wines, Fruits, Meat",0.715778021086817
1336,1,"Wines, Meat, Gold",0.8218636462520749
1337,3,"Gold, Wines",0.430968396602323
1338,0,"Fruits, Sweets, Meat",0.7846125189684379
1339,2,"Wines, Gold, Sweets",0.46392047318155566
1340,1,"Wines, Fish",0.7795649133967214
1341,0,"Wines, Meat, Fruits",0.5767342189123099
1342,0,"Gold, Wines, Sweets",0.8327856498462404
1343,3,"Wines, Gold, Fruits",0.8126050963011999
1344,2,"Wines, Meat, Sweets",0.568070325345466
1345,1,"Wines, Meat, Fruits",0.7689342600719514
1346,2,"Wines, Fish, Sweets",0.360536400007796
1347,0,"Meat, Wines, Gold",0.561216855578895
1348,2,"Meat, Gold, Fish",0.17804982786333534
1349,2,Fruits,0.4134611512919834
1350,2,"Wines, Meat, Gold",0.15323194663368495
1351,1,"Wines, Meat, Gold",0.7547598516995098
1352,1,"Gold, Meat",0.6668305739694942
1353,3,Sweets,0.3598350239586854
1354,3,No uplift product,0.2695841915455682
1355,3,"Wines, Gold, Meat",0.7966096896934478
1356,3,"Wines, Meat, Gold",0.7966939516832368
1357,2,"Meat, Wines, Gold",0.354577033289808
1358,2,"Fish, Sweets, Fruits",0.831137479739114
1359,2,"Wines, Meat, Gold",0.28624371330647014
1360,3,"Gold, Fruits, Fish",0.6500167745676791
1361,1,"Wines, Meat, Fish",0.7808489725505201
1362,3,"Meat, Fish, Fruits",0.491126285054763
1363,3,Fish,0.3740259584087685
1364,3,Wines,0.7662599438260284
1365,1,"Wines, Gold, Meat",0.7902273824875041
1366,0,"Sweets, Fish, Fruits",0.7729901818587712
1367,3,"Wines, Meat, Gold",0.784346166137148
1368,3,"Wines, Gold, Meat",0.7819917364397849
1369,0,Meat,0.855659123910372
1370,3,Fruits,0.6324852093166823
1371,1,"Wines, Fish, Sweets",0.7209332681308915
1372,1,"Gold, Meat, Fish",0.7978554180085846
1373,3,"Wines, Meat, Fruits",0.6040307022914368
1374,1,"Wines, Meat, Gold",0.761926009826083
1375,2,"Meat, Gold, Sweets",0.5921763362093522
1376,3,"Wines, Meat, Gold",0.7365233502457086
1377,1,"Gold, Wines, Meat",0.7847135887004162
1378,2,"Meat, Sweets, Fish",0.6165428958943052
1379,3,Sweets,0.4356764471198823
1380,3,"Fish, Fruits",0.6435018553418709
1381,2,"Meat, Fish, Sweets",0.5080305494088938
1382,3,"Fruits, Sweets, Fish",0.5526243480487197
1383,2,"Wines, Meat, Sweets",0.22197379515330387
1384,2,"Gold, Meat, Fruits",0.37015312574460724
1385,3,"Meat, Sweets, Fish",0.7732517962261243
1386,3,"Sweets, Gold",0.49096576748290677
1387,2,"Wines, Gold, Sweets",0.5456344336802063
1388,2,"Wines, Meat, Gold",0.4001575720786744
1389,3,"Meat, Fish, Sweets",0.669958622451226
1390,2,"Wines, Gold, Fruits",0.5097536350964715
1391,2,"Sweets, Fruits",0.34884339428409383
1392,3,"Wines, Meat, Gold",0.8779011689699833
1393,0,"Wines, Gold, Sweets",0.7714167003250804
1394,1,Fish,0.6615676283428971
1395,2,"Wines, Meat, Sweets",0.06332175736032455
1396,1,"Wines, Meat, Fish",0.5851502279366151
1397,1,No uplift product,0.10655563956603524
1398,3,"Wines, Meat, Fruits",0.8468364617204124
1399,3,"Wines, Gold, Meat",0.8360799008084371
1400,3,"Wines, Meat, Gold",0.8323980786522678
1401,0,"Meat, Wines, Sweets",0.5840507569370271
1402,2,"Fish, Sweets, Fruits",0.6715978107467526
1403,3,"Wines, Meat, Gold",0.6422078862441134
1404,1,"Wines, Meat, Fruits",0.5916068562787087
1405,1,"Wines, Gold",0.7691741919330102
1406,1,"Meat, Wines, Gold",0.8914254360515986
1407,1,"Wines, Meat, Gold",0.8581781861979761
1408,3,"Wines, Meat, Gold",0.7329520656702151
1409,0,"Wines, Meat, Sweets",0.38620801647223824
1410,1,"Wines, Meat, Gold",0.8935021249198459
1411,1,"Wines, Meat, Gold",0.7616163034919397
1412,0,"Meat, Fruits, Gold",0.732334527375978
1413,3,"Wines, Meat, Gold",0.7860280151035297
1414,3,"Gold, Fish",0.48253519473906636
1415,3,"Wines, Meat, Sweets",0.7600216459514054
1416,3,"Fish, Fruits",0.6435018553418709
1417,1,"Wines, Meat, Gold",0.6793486950096038
1418,1,"Wines, Meat, Fish",0.3072397768427747
1419,1,"Wines, Sweets",0.7528527224819779
1420,3,"Wines, Meat, Gold",0.895772799727099
1421,3,"Wines, Meat, Gold",0.8625943353969239
1422,1,"Wines, Fruits, Fish",0.7514120399384139
1423,0,"Fruits, Sweets",0.7920784369858204
1424,0,No uplift product,0.8296783960551256
1425,0,"Wines, Meat, Gold",0.3905767662221208
1426,0,"Wines, Gold, Fruits",0.7153737691113797
1427,2,"Meat, Sweets, Fish",0.6396538417271006
1428,0,"Meat, Fish, Wines",0.8494333799091431
1429,2,"Wines, Gold, Sweets",0.2355743880213274
1430,1,No uplift product,0.615024867941369
1431,0,"Wines, Gold, Sweets",0.7663005964501128
1432,0,"Fish, Gold, Sweets",0.8173337692424989
1433,1,"Gold, Fish, Meat",0.7838077393546716
1434,1,No uplift product,0.13059491632815545
1435,0,"Wines, Meat, Gold",0.7675360572677903
1436,1,"Fish, Sweets, Fruits",0.36880266711540216
1437,3,"Wines, Meat",0.8419595258549354
1438,0,"Gold, Fish",0.8902578389633916
1439,0,"Wines, Meat, Gold",0.45431523808736196
1440,2,"Meat, Gold, Fish",0.37648847504153177
1441,2,"Wines, Gold, Sweets",0.5246890688930674
1442,3,"Wines, Meat, Gold",0.8836993627826386
1443,1,"Wines, Meat, Gold",0.767224114628303
1444,1,"Meat, Gold, Fish",0.8543905945885951
1445,2,"Wines, Meat, Fruits",0.351224916102409
1446,2,"Meat, Wines, Fish",0.6165791938551844
1447,0,"Meat, Sweets, Fruits",0.7713344403144627
1448,3,"Wines, Meat, Gold",0.8311011367809171
1449,2,Gold,0.7937302226493501
1450,3,"Wines, Meat, Fruits",0.7976904330608517
1451,1,Sweets,0.7108018800361525
1452,1,"Meat, Gold, Fish",0.5206519269601961
1453,2,"Wines, Sweets, Fruits",0.5110489894307201
1454,2,"Wines, Sweets, Fish",0.6278626055385804
1455,3,"Wines, Meat, Gold",0.5897423751900669
1456,0,"Sweets, Wines, Fruits",0.7375292560481038
1457,3,"Meat, Wines, Gold",0.5702989859166436
1458,1,"Fruits, Fish",0.4499469969768746
1459,2,"Meat, Fish, Gold",0.5818872179443031
1460,2,"Wines, Sweets",0.5482649257595257
1461,2,"Meat, Fish, Sweets",0.7057812390579764
1462,1,"Wines, Meat, Gold",0.8261185109670213
1463,1,"Wines, Meat, Fruits",0.8786577689902701
1464,2,"Wines, Gold",0.368416823560844
1465,2,"Gold, Meat, Fruits",0.5470463878488007
1466,0,"Fish, Sweets, Gold",0.7189551917908783
1467,3,"Gold, Fish, Fruits",0.6503816211294604
1468,2,"Meat, Sweets",0.7704485294329947
1469,3,Sweets,0.3198026400680745
1470,2,"Wines, Gold",0.5333541005649847
1471,3,"Fruits, Fish, Sweets",0.6198288104706079
1472,0,Gold,0.8358709696991156
1473,2,"Wines, Gold, Fish",0.29157853487234736
1474,1,"Wines, Fish, Fruits",0.7460218596019328
1475,0,"Wines, Meat, Gold",0.7496164781240756
1476,1,"Gold, Meat, Fish",0.8369312289417344
1477,2,"Meat, Gold, Fish",0.5946269183634281
1478,2,Gold,0.7439115811519826
1479,0,"Meat, Fish, Fruits",0.7345979538807382
1480,3,No uplift product,0.4830273331106381
1481,1,"Wines, Meat, Gold",0.7616163034919397
1482,2,"Wines, Meat, Fish",0.17559692527912069
1483,2,"Meat, Fish, Sweets",0.5621352602192724
1484,0,"Meat, Fish, Sweets",0.4909482327523624
1485,0,"Meat, Fish, Sweets",0.5281016112624739
1486,2,"Wines, Meat, Fruits",0.5114005504226463
1487,2,"Wines, Gold",0.5123558492801483
1488,0,"Meat, Wines, Gold",0.696117934367604
1489,2,"Fish, Fruits, Meat",0.7541529930252114
1490,0,"Wines, Meat, Fish",0.7550104077294505
1491,3,"Wines, Fish, Fruits",0.6136769148153673
1492,2,No uplift product,0.7412639678871237
1493,0,"Wines, Fish, Fruits",0.7469033116400133
1494,1,"Wines, Meat, Fish",0.6264279182901765
1495,1,Fish,0.4564463515817667
1496,2,"Meat, Fish, Fruits",0.7478306388706052
1497,1,"Meat, Gold, Wines",0.7296779912238881
1498,1,"Fish, Fruits, Sweets",0.8527107736277076
1499,1,"Wines, Sweets",0.7043941725562549
1500,0,"Fish, Gold",0.7995567702136833
1501,0,Wines,0.8065570269825975
1502,1,"Gold, Meat, Sweets",0.7403095209430489
1503,1,"Wines, Gold, Fish",0.7680473737796665
1504,1,"Wines, Meat, Gold",0.8058280707266721
1505,2,"Gold, Wines, Fish",0.5331188945343631
1506,0,"Wines, Meat, Gold",0.782445869124444
1507,3,"Wines, Meat, Sweets",0.8218622556155347
1508,0,"Fish, Gold, Fruits",0.7371821851001573
1509,3,"Wines, Meat, Sweets",0.6253874180083554
1510,2,"Fish, Gold, Sweets",0.6436676900544639
1511,3,"Sweets, Fish, Gold",0.6906649943556025
1512,2,"Gold, Meat, Fish",0.5704048548846461
1513,3,"Wines, Fish, Fruits",0.6136769148153673
1514,1,"Wines, Meat, Fish",0.664006101673729
1515,1,Gold,0.4980524271622503
1516,1,"Wines, Meat, Gold",0.8263913223471514
1517,0,"Wines, Sweets, Meat",0.7887340977663841
1518,2,"Meat, Gold, Fish",0.5023048186024328
1519,2,"Wines, Sweets",0.4412628355264821
1520,1,"Gold, Fish, Sweets",0.7270800075447833
1521,2,"Wines, Gold, Fish",0.7123223278542893
1522,0,"Wines, Fruits, Gold",0.7543091373193354
1523,3,"Wines, Meat, Gold",0.8302515433778006
1524,2,"Meat, Gold, Fish",0.5631736169342958
1525,1,"Fish, Meat, Gold",0.8200557616600088
1526,1,"Wines, Meat, Sweets",0.6070413310826058
1527,1,"Sweets, Fruits",0.4971760660363647
1528,2,"Wines, Gold, Meat",0.5710026488641684
1529,3,"Wines, Meat, Gold",0.7845418503988544
1530,3,"Wines, Gold, Fruits",0.3561089619586314
1531,0,"Wines, Meat, Fish",0.6227053764582062
1532,2,"Wines, Gold, Fish",0.3910976275493475
1533,0,"Wines, Meat, Fruits",0.6462849763843488
1534,2,"Gold, Fish",0.7920509243896773
1535,3,"Wines, Meat, Gold",0.9005843147245658
1536,3,"Fruits, Sweets, Fish",0.6804111355956363
1537,1,"Wines, Meat, Gold",0.8397218408408897
1538,3,"Wines, Meat",0.7673559909165567
1539,2,Meat,0.6495761924486977
1540,1,"Wines, Sweets",0.7528527224819779
1541,3,"Fish, Fruits, Meat",0.5617357284135889
1542,1,"Wines, Meat, Gold",0.8168793959225119
1543,0,"Wines, Meat, Gold",0.5023188421847066
1544,1,"Gold, Fish, Sweets",0.7279415298348435
1545,2,"Wines, Meat, Gold",0.21750873816647837
1546,2,"Gold, Fish, Sweets",0.5777605435949373
1547,2,"Wines, Gold, Fruits",0.4397823821354517
1548,2,"Meat, Wines, Fish",0.5166238138496366
1549,2,"Fish, Fruits, Sweets",0.5867956221602971
1550,0,"Meat, Fruits, Fish",0.724996029574534
1551,3,"Wines, Meat, Gold",0.8062320437588222
1552,0,Fish,0.8543347499600843
1553,1,"Wines, Gold, Sweets",0.8933640882931974
1554,2,"Wines, Meat, Fish",0.17559692527912069
1555,3,"Meat, Fish, Fruits",0.5450738457529996
1556,3,"Wines, Fruits",0.5738460695924927
1557,0,"Gold, Fruits, Fish",0.6757070778506559
1558,1,"Fish, Fruits, Wines",0.621538482419347
1559,2,"Wines, Gold, Meat",0.2752649774191912
1560,3,"Wines, Meat, Gold",0.8713031901071282
1561,0,"Wines, Fish, Gold",0.7011270023940936
1562,0,"Wines, Gold, Fish",0.7107018425753698
1563,3,"Wines, Meat, Gold",0.6240375971572031
1564,0,"Wines, Fish, Fruits",0.703478661935679
1565,3,"Wines, Meat, Fruits",0.7724869684597253
1566,3,"Wines, Gold",0.7617030541662576
1567,0,"Wines, Meat, Fish",0.43540368585453665
1568,1,"Gold, Sweets, Fish",0.4881946626402758
1569,0,"Sweets, Fish, Gold",0.7922071038096676
1570,3,"Gold, Fruits, Sweets",0.5791023477600172
1571,0,"Wines, Meat, Gold",0.6690814211726983
1572,1,"Wines, Meat, Fish",0.7767199300129575
1573,3,Gold,0.5453371691195473
1574,1,"Meat, Gold, Fish",0.3519715631063577
1575,2,"Wines, Meat, Fish",0.34050983087497316
1576,3,"Wines, Meat, Gold",0.8354749665627678
1577,1,Fish,0.5617578369204305
1578,2,Gold,0.2939085076957254
1579,1,"Meat, Wines, Gold",0.6576417727159001
1580,2,"Wines, Meat, Fruits",0.5135196412813458
1581,0,No uplift product,0.8633461265513112
1582,0,"Meat, Fish, Sweets",0.6967020770284528
1583,3,"Wines, Meat, Gold",0.9110404437879039
1584,3,"Wines, Gold, Meat",0.8962944982295517
1585,3,"Wines, Meat, Gold",0.8925305603026021
1586,2,"Fish, Gold, Fruits",0.6150777734396098
1587,2,"Wines, Gold, Fish",0.1516002928390939
1588,3,"Meat, Gold, Fish",0.3833751252778258
1589,3,"Gold, Sweets",0.19857172070841445
1590,0,"Wines, Fruits, Gold",0.7469116394451872
1591,1,"Wines, Meat, Gold",0.6750317450830504
1592,0,"Fish, Sweets",0.7104196900451605
1593,1,"Gold, Fruits",0.5716043259326673
1594,3,"Wines, Meat, Gold",0.8548829415931001
1595,2,Wines,0.23649696332004536
1596,1,"Wines, Meat, Gold",0.8715495133003863
1597,1,Gold,0.3617738052470501
1598,3,"Gold, Wines",0.430968396602323
1599,2,"Meat, Fruits, Fish",0.7581874737641184
1600,3,"Meat, Gold, Fish",0.6735481861409449
1601,1,"Wines, Fish, Meat",0.7446815466134178
1602,0,"Wines, Gold, Meat",0.73431295277739
1603,2,"Wines, Meat, Fish",0.4987661938125991
1604,3,Meat,0.7686469706408761
1605,3,"Meat, Gold, Fish",0.54114813911476
1606,2,"Gold, Meat",0.4867239069101787
1607,0,"Wines, Meat, Fish",0.5235333339290533
1608,1,"Wines, Gold, Fish",0.7463112740927114
1609,1,"Wines, Fish, Gold",0.7583622469155067
1610,2,"Wines, Fish, Gold",0.6089921175096585
1611,3,"Fruits, Sweets, Fish",0.5447103910961844
1612,3,"Meat, Gold, Fish",0.9057820350158841
1613,1,"Wines, Meat, Gold",0.8884417633573015
1614,3,No uplift product,0.5825672526521268
1615,2,"Meat, Fish, Gold",0.6476403336013045
1616,2,"Meat, Wines, Fruits",0.4826536843760988
1617,0,"Wines, Meat, Sweets",0.7435937176019866
1618,3,"Wines, Meat, Gold",0.8519105375287451
1619,1,"Wines, Meat, Gold",0.837192199327987
1620,3,"Wines, Meat, Gold",0.8984499879986672
1621,2,"Meat, Fish, Fruits",0.593608528162918
1622,2,"Wines, Fish, Sweets",0.5278220354046984
1623,1,"Wines, Meat, Gold",0.7271048595431445
1624,2,"Wines, Meat, Sweets",0.0718799306543402
1625,1,"Wines, Meat, Gold",0.5098634560252711
1626,3,"Sweets, Fish",0.416117141048648
1627,0,"Meat, Wines, Fish",0.6002768943551613
1628,0,"Wines, Fish, Sweets",0.6868463281669732
1629,3,"Wines, Sweets, Fruits",0.7313753271771525
1630,1,"Wines, Meat, Fruits",0.6567445747744599
1631,0,"Meat, Fish, Gold",0.7119439208778052
1632,3,"Wines, Meat, Sweets",0.6346817434324113
1633,0,"Wines, Fish, Gold",0.5321101875417126
1634,1,"Meat, Wines, Gold",0.4453467715695621
1635,1,"Gold, Fish, Sweets",0.8138635166124711
1636,3,"Fish, Sweets",0.4666029634420334
1637,2,"Meat, Gold, Fruits",0.4876148511500924
1638,2,"Wines, Meat, Sweets",0.5331358092662516
1639,0,"Gold, Fruits, Sweets",0.8247394127568123
1640,2,"Wines, Meat, Sweets",0.4300784902061275
1641,3,"Wines, Sweets",0.5662800723891296
1642,2,"Fish, Sweets, Fruits",0.4560096800757312
1643,3,"Wines, Meat, Sweets",0.8102307604712826
1644,1,"Gold, Meat, Sweets",0.618208763252995
1645,1,"Wines, Gold, Meat",0.7461334726442812
1646,2,"Meat, Gold, Fish",0.575656549709955
1647,3,"Wines, Meat, Gold",0.8442283130568852
1648,2,"Gold, Fish, Sweets",0.4344763711993349
1649,2,Gold,0.7279224487876598
1650,1,"Gold, Fish, Sweets",0.5208872000413844
1651,0,"Wines, Fish, Gold",0.7791536608585681
